C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/840;dataset/CatIT/840;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/841;dataset/CatIT/841;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/842;dataset/CatIT/842;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/843;dataset/CatIT/843;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/844;dataset/CatIT/844;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/845;dataset/CatIT/845;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/846;dataset/CatIT/846;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/847;dataset/CatIT/847;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/848;dataset/CatIT/848;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/849;dataset/CatIT/849;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/850;dataset/CatIT/850;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/851;dataset/CatIT/851;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/852;dataset/CatIT/852;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/853;dataset/CatIT/853;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/854;dataset/CatIT/854;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/855;dataset/CatIT/855;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/856;dataset/CatIT/856;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/857;dataset/CatIT/857;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/858;dataset/CatIT/858;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/859;dataset/CatIT/859;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/860;dataset/CatIT/860;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/861;dataset/CatIT/861;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/862;dataset/CatIT/862;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/863;dataset/CatIT/863;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/864;dataset/CatIT/864;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/865;dataset/CatIT/865;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/866;dataset/CatIT/866;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/867;dataset/CatIT/867;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/868;dataset/CatIT/868;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/869;dataset/CatIT/869;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/870;dataset/CatIT/870;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/871;dataset/CatIT/871;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/872;dataset/CatIT/872;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/873;dataset/CatIT/873;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/874;dataset/CatIT/874;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/875;dataset/CatIT/875;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/876;dataset/CatIT/876;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/877;dataset/CatIT/877;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/878;dataset/CatIT/878;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/879;dataset/CatIT/879;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/880;dataset/CatIT/880;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/881;dataset/CatIT/881;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/882;dataset/CatIT/882;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/883;dataset/CatIT/883;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/884;dataset/CatIT/884;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/885;dataset/CatIT/885;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/886;dataset/CatIT/886;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/887;dataset/CatIT/887;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/888;dataset/CatIT/888;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/889;dataset/CatIT/889;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/890;dataset/CatIT/890;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/891;dataset/CatIT/891;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/892;dataset/CatIT/892;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/893;dataset/CatIT/893;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/894;dataset/CatIT/894;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/895;dataset/CatIT/895;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/896;dataset/CatIT/896;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/897;dataset/CatIT/897;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/898;dataset/CatIT/898;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/899;dataset/CatIT/899;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/900;dataset/CatIT/900;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/901;dataset/CatIT/901;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/902;dataset/CatIT/902;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/903;dataset/CatIT/903;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/904;dataset/CatIT/904;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/905;dataset/CatIT/905;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/906;dataset/CatIT/906;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/907;dataset/CatIT/907;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/908;dataset/CatIT/908;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/909;dataset/CatIT/909;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/910;dataset/CatIT/910;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/911;dataset/CatIT/911;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/912;dataset/CatIT/912;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/913;dataset/CatIT/913;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/914;dataset/CatIT/914;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/915;dataset/CatIT/915;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/916;dataset/CatIT/916;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/917;dataset/CatIT/917;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/918;dataset/CatIT/918;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/919;dataset/CatIT/919;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/920;dataset/CatIT/920;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/921;dataset/CatIT/921;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/922;dataset/CatIT/922;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/923;dataset/CatIT/923;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/924;dataset/CatIT/924;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/925;dataset/CatIT/925;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/926;dataset/CatIT/926;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/927;dataset/CatIT/927;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/928;dataset/CatIT/928;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/929;dataset/CatIT/929;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/930;dataset/CatIT/930;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/931;dataset/CatIT/931;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/932;dataset/CatIT/932;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/933;dataset/CatIT/933;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/934;dataset/CatIT/934;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/935;dataset/CatIT/935;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/936;dataset/CatIT/936;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/937;dataset/CatIT/937;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/938;dataset/CatIT/938;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/939;dataset/CatIT/939;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/940;dataset/CatIT/940;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/941;dataset/CatIT/941;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/942;dataset/CatIT/942;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/943;dataset/CatIT/943;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/944;dataset/CatIT/944;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/945;dataset/CatIT/945;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/946;dataset/CatIT/946;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/947;dataset/CatIT/947;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/948;dataset/CatIT/948;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/949;dataset/CatIT/949;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/950;dataset/CatIT/950;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/951;dataset/CatIT/951;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/952;dataset/CatIT/952;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/953;dataset/CatIT/953;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/954;dataset/CatIT/954;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/955;dataset/CatIT/955;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/956;dataset/CatIT/956;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/957;dataset/CatIT/957;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/958;dataset/CatIT/958;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/959;dataset/CatIT/959;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/960;dataset/CatIT/960;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/961;dataset/CatIT/961;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/962;dataset/CatIT/962;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/963;dataset/CatIT/963;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/964;dataset/CatIT/964;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/965;dataset/CatIT/965;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/966;dataset/CatIT/966;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/967;dataset/CatIT/967;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/968;dataset/CatIT/968;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/969;dataset/CatIT/969;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/970;dataset/CatIT/970;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/971;dataset/CatIT/971;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/972;dataset/CatIT/972;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/973;dataset/CatIT/973;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/974;dataset/CatIT/974;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/975;dataset/CatIT/975;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/976;dataset/CatIT/976;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/977;dataset/CatIT/977;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/978;dataset/CatIT/978;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/979;dataset/CatIT/979;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/980;dataset/CatIT/980;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/981;dataset/CatIT/981;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/982;dataset/CatIT/982;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/983;dataset/CatIT/983;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/984;dataset/CatIT/984;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/985;dataset/CatIT/985;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/986;dataset/CatIT/986;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/987;dataset/CatIT/987;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/988;dataset/CatIT/988;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/989;dataset/CatIT/989;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/990;dataset/CatIT/990;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/991;dataset/CatIT/991;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/992;dataset/CatIT/992;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/993;dataset/CatIT/993;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/994;dataset/CatIT/994;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/995;dataset/CatIT/995;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/996;dataset/CatIT/996;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/997;dataset/CatIT/997;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/998;dataset/CatIT/998;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/999;dataset/CatIT/999;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1000;dataset/CatIT/1000;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1001;dataset/CatIT/1001;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1002;dataset/CatIT/1002;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1003;dataset/CatIT/1003;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1004;dataset/CatIT/1004;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1005;dataset/CatIT/1005;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1006;dataset/CatIT/1006;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1007;dataset/CatIT/1007;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1008;dataset/CatIT/1008;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1009;dataset/CatIT/1009;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1010;dataset/CatIT/1010;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1011;dataset/CatIT/1011;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1012;dataset/CatIT/1012;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1013;dataset/CatIT/1013;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1014;dataset/CatIT/1014;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1015;dataset/CatIT/1015;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1016;dataset/CatIT/1016;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1017;dataset/CatIT/1017;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1018;dataset/CatIT/1018;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1019;dataset/CatIT/1019;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1020;dataset/CatIT/1020;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1021;dataset/CatIT/1021;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1022;dataset/CatIT/1022;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1023;dataset/CatIT/1023;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1024;dataset/CatIT/1024;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1025;dataset/CatIT/1025;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1026;dataset/CatIT/1026;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1027;dataset/CatIT/1027;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1028;dataset/CatIT/1028;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1029;dataset/CatIT/1029;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1030;dataset/CatIT/1030;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1031;dataset/CatIT/1031;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1032;dataset/CatIT/1032;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1033;dataset/CatIT/1033;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1034;dataset/CatIT/1034;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1035;dataset/CatIT/1035;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1036;dataset/CatIT/1036;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1037;dataset/CatIT/1037;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1038;dataset/CatIT/1038;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1039;dataset/CatIT/1039;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1040;dataset/CatIT/1040;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1041;dataset/CatIT/1041;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1042;dataset/CatIT/1042;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1043;dataset/CatIT/1043;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1044;dataset/CatIT/1044;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1045;dataset/CatIT/1045;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1046;dataset/CatIT/1046;cat
C:/Users/79093/Desktop/Application progra/parser/dataset/CatIT/1047;dataset/CatIT/1047;cat
